2017-05-28 09:57:02 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml
2017-05-28 09:57:41 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:57:43 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:57:49 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml 初始化xml数据
2017-05-28 09:57:49 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml
2017-05-28 09:58:26 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:58:35 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:58:36 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:58:39 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml 初始化xml数据
2017-05-28 09:58:40 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml
2017-05-28 09:58:59 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:59:00 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:59:04 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml 初始化xml数据
2017-05-28 09:59:04 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml
2017-05-28 09:59:05 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:59:08 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml 初始化xml数据
2017-05-28 09:59:08 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml
2017-05-28 09:59:09 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 09:59:13 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml 初始化xml数据
2017-05-28 09:59:13 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml
2017-05-28 10:00:49 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 10:01:02 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 10:01:03 CST INFO  UI.LeftBehindChildren$9 356 actionPerformed - 打开文件
2017-05-28 10:01:15 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml 初始化xml数据
2017-05-28 10:01:15 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\NewFile.xml
